#chromosome	arm	band	iscn_start	iscn_stop	bp_start	bp_stop	stain	density	bases
12	q	13.11a	2562	2610	44600000	45533333	gneg		933334
12	q	13.11b	2611	2658	45533334	46466667	gneg		933334
12	q	13.11c	2659	2706	46466668	47400000	gneg		933333
12	q	13.12	2706	2850	47400000	48400000	gpos	25	1000001
12	q	13.12a	2706	2754	47400000	47733333	gpos	25	333334
12	q	13.12b	2755	2802	47733334	48066667	gpos	25	333334
12	q	13.12c	2803	2850	48066668	48400000	gpos	25	333333
12	q	13.13	2850	3210	48400000	53100000	gneg		4700001
12	q	13.13a	2850	2910	48400000	49183333	gneg		783334
12	q	13.13b	2911	2970	49183334	49966667	gneg		783334
12	q	13.13c	2971	3030	49966668	50750000	gneg		783333
12	q	13.13d	3031	3090	50750001	51533333	gneg		783333
12	q	13.13e	3091	3150	51533334	52316667	gneg		783334
12	q	13.13f	3151	3210	52316668	53100000	gneg		783333
12	q	13.2	3210	3383	53100000	55200000	gpos	25	2100001
12	q	13.2a	3210	3268	53100000	53800000	gpos	25	700001
12	q	13.2b	3269	3325	53800001	54500000	gpos	25	700000
12	q	13.2c	3326	3383	54500001	55200000	gpos	25	700000
12	q	13.3	3383	3498	55200000	56300000	gneg		1100001
12	q	13.3a	3383	3441	55200000	55750000	gneg		550001
12	q	13.3b	3442	3498	55750001	56300000	gneg		550000
12	q	14	3498	3959	56300000	66000000			9700001
12	q	14.1	3498	3700	56300000	61400000	gpos	75	5100001
12	q	14.1a	3498	3549	56300000	57575000	gpos	75	1275001
12	q	14.1b	3550	3599	57575001	58850000	gpos	75	1275000
12	q	14.1c	3600	3650	58850001	60125000	gpos	75	1275000
12	q	14.1d	3651	3700	60125001	61400000	gpos	75	1275000
12	q	14.2	3700	3786	61400000	63400000	gneg		2000001
12	q	14.2a	3700	3743	61400000	62400000	gneg		1000001
12	q	14.2b	3744	3786	62400001	63400000	gneg		1000000
12	q	14.3	3786	3959	63400000	66000000	gpos	50	2600001
12	q	14.3a	3786	3844	63400000	64266667	gpos	50	866668
12	q	14.3b	3845	3901	64266668	65133333	gpos	50	866666
12	q	14.3c	3902	3959	65133334	66000000	gpos	50	866667
12	q	15	3959	4203	66000000	69800000	gneg		3800001
12	q	15a	3959	4020	66000000	66950000	gneg		950001
12	q	15b	4021	4081	66950001	67900000	gneg		950000
12	q	15c	4082	4142	67900001	68850000	gneg		950000
12	q	15d	4143	4203	68850001	69800000	gneg		950000
12	q	2	4203	7500	69800000	132349534			62549535
12	q	21	4203	5125	69800000	91200000			21400001
12	q	21.1	4203	4362	69800000	74100000	gpos	75	4300001
12	q	21.1a	4203	4256	69800000	71233333	gpos	75	1433334
12	q	21.1b	4257	4309	71233334	72666667	gpos	75	1433334
12	q	21.1c	4310	4362	72666668	74100000	gpos	75	1433333
12	q	21.2	4362	4549	74100000	78700000	gneg		4600001
12	q	21.2a	4362	4424	74100000	75633333	gneg		1533334
12	q	21.2b	4425	4487	75633334	77166667	gneg		1533334
12	q	21.2c	4488	4549	77166668	78700000	gneg		1533333
12	q	21.3	4549	5125	78700000	91200000			12500001
12	q	21.31	4549	4837	78700000	85100000	gpos	100	6400001
12	q	21.31a	4549	4607	78700000	79980000	gpos	100	1280001
12	q	21.31b	4608	4664	79980001	81260000	gpos	100	1280000
12	q	21.31c	4665	4722	81260001	82540000	gpos	100	1280000
12	q	21.31d	4723	4779	82540001	83820000	gpos	100	1280000
12	q	21.31e	4780	4837	83820001	85100000	gpos	100	1280000
12	q	21.32	4837	4894	85100000	87500000	gneg		2400001
12	q	21.32a	4837	4894	85100000	87500000	gneg		2400001
12	q	21.33	4894	5125	87500000	91200000	gpos	100	3700001
12	q	21.33a	4894	4952	87500000	88425000	gpos	100	925001
12	q	21.33b	4953	5010	88425001	89350000	gpos	100	925000
12	q	21.33c	5011	5067	89350001	90275000	gpos	100	925000
12	q	21.33d	5068	5125	90275001	91200000	gpos	100	925000
12	q	22	5125	5355	91200000	94800000	gneg		3600001
12	q	22a	5125	5183	91200000	92100000	gneg		900001
12	q	22b	5184	5240	92100001	93000000	gneg		900000
12	q	22c	5241	5298	93000001	93900000	gneg		900000
12	q	22d	5299	5355	93900001	94800000	gneg		900000
12	q	23	5355	5873	94800000	107500000			12700001
12	q	23.1	5355	5571	94800000	100000000	gpos	75	5200001
12	q	23.1a	5355	5409	94800000	96100000	gpos	75	1300001
12	q	23.1b	5410	5463	96100001	97400000	gpos	75	1300000
12	q	23.1c	5464	5517	97400001	98700000	gpos	75	1300000
12	q	23.1d	5518	5571	98700001	100000000	gpos	75	1300000
12	q	23.2	5571	5643	100000000	102400000	gneg		2400001
12	q	23.2a	5571	5643	100000000	102400000	gneg		2400001
12	q	23.3	5643	5873	102400000	107500000	gpos	50	5100001
12	q	23.3a	5643	5701	102400000	103675000	gpos	50	1275001
12	q	23.3b	5702	5758	103675001	104950000	gpos	50	1275000
12	q	23.3c	5759	5816	104950001	106225000	gpos	50	1275000
12	q	23.3d	5817	5873	106225001	107500000	gpos	50	1275000
12	q	24	5873	7500	107500000	132349534			24849535
12	q	24.1	5873	6334	107500000	112800000			5300001
12	q	24.11	5873	6104	107500000	110200000	gneg		2700001
12	q	24.11a	5873	5931	107500000	108175000	gneg		675001
12	q	24.11b	5932	5989	108175001	108850000	gneg		675000
12	q	24.11c	5990	6046	108850001	109525000	gneg		675000
12	q	24.11d	6047	6104	109525001	110200000	gneg		675000
12	q	24.12	6104	6219	110200000	110800000	gpos	25	600001
12	q	24.12a	6104	6162	110200000	110500000	gpos	25	300001
12	q	24.12b	6163	6219	110500001	110800000	gpos	25	300000
12	q	24.13	6219	6334	110800000	112800000	gneg		2000001
12	q	24.13a	6219	6277	110800000	111800000	gneg		1000001
12	q	24.13b	6278	6334	111800001	112800000	gneg		1000000
12	q	24.2	6334	6737	112800000	119100000			6300001
12	q	24.21	6334	6478	112800000	115300000	gpos	50	2500001
12	q	24.21a	6334	6382	112800000	113633333	gpos	50	833334
12	q	24.21b	6383	6430	113633334	114466667	gpos	50	833334
12	q	24.21c	6431	6478	114466668	115300000	gpos	50	833333
12	q	24.22	6478	6579	115300000	116700000	gneg		1400001
12	q	24.22a	6478	6529	115300000	116000000	gneg		700001
12	q	24.22b	6530	6579	116000001	116700000	gneg		700000
12	q	24.23	6579	6737	116700000	119100000	gpos	50	2400001
12	q	24.23a	6579	6632	116700000	117500000	gpos	50	800001
12	q	24.23b	6633	6684	117500001	118300000	gpos	50	800000
12	q	24.23c	6685	6737	118300001	119100000	gpos	50	800000
12	q	24.3	6737	7500	119100000	132349534			13249535
12	q	24.31	6737	7083	119100000	124500000	gneg		5400001
12	q	24.31a	6737	6795	119100000	120000000	gneg		900001
12	q	24.31b	6796	6852	120000001	120900000	gneg		900000
12	q	24.31c	6853	6910	120900001	121800000	gneg		900000
12	q	24.31d	6911	6968	121800001	122700000	gneg		900000
12	q	24.31e	6969	7025	122700001	123600000	gneg		900000
12	q	24.31f	7026	7083	123600001	124500000	gneg		900000
12	q	24.32	7083	7255	124500000	128700000	gpos	50	4200001
12	q	24.32a	7083	7140	124500000	125900000	gpos	50	1400001
12	q	24.32b	7141	7198	125900001	127300000	gpos	50	1400000
12	q	24.32c	7199	7255	127300001	128700000	gpos	50	1400000
12	q	24.33	7255	7500	128700000	132349534	gneg		3649535
12	q	24.33a	7255	7316	128700000	129612384	gneg		912385
12	q	24.33b	7317	7378	129612385	130524767	gneg		912383
12	q	24.33c	7379	7439	130524768	131437151	gneg		912384
12	q	24.33d	7440	7500	131437152	132349534	gneg		912383
12	q	ter	7500	7501	132349535	132349535			1
13	p	ter	0	1	0	0			1
13	p		0	1198	1	16000000			16000000
13	p	1	0	1198	1	16000000			16000000
13	p	13	0	282	1	3800000	gvar		3800000
13	p	13e	0	56	1	760001	gvar		760001
13	p	13d	57	113	760002	1520001	gvar		760000
13	p	13c	114	169	1520002	2280000	gvar		759999
13	p	13b	170	226	2280001	3040000	gvar		760000
13	p	13a	227	282	3040001	3800000	gvar		760000
13	p	12	282	620	3800000	8300000	stalk		4500001
13	p	12f	282	338	3800000	4550000	stalk		750001
13	p	12e	339	395	4550001	5300000	stalk		750000
13	p	12d	396	451	5300001	6050000	stalk		750000
13	p	12c	452	507	6050001	6800000	stalk		750000
13	p	12b	508	564	6800001	7550000	stalk		750000
13	p	12a	565	620	7550001	8300000	stalk		750000
13	p	11	620	1198	8300000	16000000			7700001
13	p	11.2	620	1015	8300000	13500000	gvar		5200001
13	p	11.2g	620	676	8300000	9042857	gvar		742858
13	p	11.2f	677	733	9042858	9785714	gvar		742857
13	p	11.2e	734	789	9785715	10528571	gvar		742857
13	p	11.2d	790	846	10528572	11271429	gvar		742858
13	p	11.2c	847	902	11271430	12014286	gvar		742857
13	p	11.2b	903	959	12014287	12757143	gvar		742857
13	p	11.2a	960	1015	12757144	13500000	gvar		742857
13	p	11.1	1015	1198	13500000	16000000	acen		2500001
13	p	11.1c	1015	1076	13500000	14333333	acen		833334
13	p	11.1b	1077	1137	14333334	15166667	acen		833334
13	p	11.1a	1138	1198	15166668	16000000	acen		833333
13	cen		1198	1198	16000000	16000000			1
13	p	10	1198	1198	16000000	16000000			1
13	q		1198	6510	16000000	114142980			98142981
13	q	1	1198	3537	16000000	52200000			36200001
13	q	10	1198	1198	16000000	16000000			1
13	q	11	1198	1353	16000000	18400000	acen		2400001
13	q	11a	1198	1250	16000000	16800000	acen		800001
13	q	11b	1251	1301	16800001	17600000	acen		800000
13	q	11c	1302	1353	17600001	18400000	acen		800000
13	q	12	1353	2114	18400000	31100000			12700001
13	q	12.1	1353	1790	18400000	26700000			8300001
13	q	12.11	1353	1536	18400000	22200000	gneg		3800001
13	q	12.11a	1353	1414	18400000	19666667	gneg		1266668
13	q	12.11b	1415	1475	19666668	20933333	gneg		1266666
13	q	12.11c	1476	1536	20933334	22200000	gneg		1266667
13	q	12.12	1536	1635	22200000	24400000	gpos	25	2200001
13	q	12.12a	1536	1586	22200000	23300000	gpos	25	1100001
13	q	12.12b	1587	1635	23300001	24400000	gpos	25	1100000
13	q	12.13	1635	1790	24400000	26700000	gneg		2300001
13	q	12.13a	1635	1687	24400000	25166667	gneg		766668
13	q	12.13b	1688	1738	25166668	25933333	gneg		766666
13	q	12.13c	1739	1790	25933334	26700000	gneg		766667
13	q	12.2	1790	1888	26700000	27800000	gpos	25	1100001
13	q	12.2a	1790	1839	26700000	27250000	gpos	25	550001
13	q	12.2b	1840	1888	27250001	27800000	gpos	25	550000
13	q	12.3	1888	2114	27800000	31100000	gneg		3300001
13	q	12.3a	1888	1945	27800000	28625000	gneg		825001
13	q	12.3b	1946	2001	28625001	29450000	gneg		825000
13	q	12.3c	2002	2058	29450001	30275000	gneg		825000
13	q	12.3d	2059	2114	30275001	31100000	gneg		825000
13	q	13	2114	2649	31100000	39500000			8400001
13	q	13.1	2114	2255	31100000	32900000	gpos	50	1800001
13	q	13.1a	2114	2185	31100000	32000000	gpos	50	900001
13	q	13.1b	2186	2255	32000001	32900000	gpos	50	900000
13	q	13.2	2255	2367	32900000	34700000	gneg		1800001
13	q	13.2a	2255	2311	32900000	33800000	gneg		900001
13	q	13.2b	2312	2367	33800001	34700000	gneg		900000
13	q	13.3	2367	2649	34700000	39500000	gpos	75	4800001
13	q	13.3a	2367	2423	34700000	35660000	gpos	75	960001
13	q	13.3b	2424	2480	35660001	36620000	gpos	75	960000
13	q	13.3c	2481	2536	36620001	37580000	gpos	75	960000
13	q	13.3d	2537	2593	37580001	38540000	gpos	75	960000
13	q	13.3e	2594	2649	38540001	39500000	gpos	75	960000
13	q	14	2649	3537	39500000	52200000			12700001
13	q	14.1	2649	3128	39500000	46200000			6700001
13	q	14.11	2649	2931	39500000	44300000	gneg		4800001
13	q	14.11a	2649	2705	39500000	40460000	gneg		960001
13	q	14.11b	2706	2762	40460001	41420000	gneg		960000
13	q	14.11c	2763	2818	41420001	42380000	gneg		960000
13	q	14.11d	2819	2875	42380001	43340000	gneg		960000
13	q	14.11e	2876	2931	43340001	44300000	gneg		960000
13	q	14.12	2931	3030	44300000	45900000	gpos	25	1600001
13	q	14.12a	2931	2981	44300000	45100000	gpos	25	800001
13	q	14.12b	2982	3030	45100001	45900000	gpos	25	800000
13	q	14.13	3030	3128	45900000	46200000	gneg		300001
13	q	14.13a	3030	3079	45900000	46050000	gneg		150001
13	q	14.13b	3080	3128	46050001	46200000	gneg		150000
13	q	14.2	3128	3311	46200000	48900000	gpos	50	2700001
13	q	14.2a	3128	3189	46200000	47100000	gpos	50	900001
13	q	14.2b	3190	3250	47100001	48000000	gpos	50	900000
13	q	14.2c	3251	3311	48000001	48900000	gpos	50	900000
13	q	14.3	3311	3537	48900000	52200000	gneg		3300001
13	q	14.3a	3311	3368	48900000	49725000	gneg		825001
13	q	14.3b	3369	3424	49725001	50550000	gneg		825000
13	q	14.3c	3425	3481	50550001	51375000	gneg		825000
13	q	14.3d	3482	3537	51375001	52200000	gneg		825000
13	q	2	3537	4791	52200000	77800000			25600001
13	q	21	3537	4439	52200000	72100000			19900001
13	q	21.1	3537	3762	52200000	57600000	gpos	100	5400001
13	q	21.1a	3537	3593	52200000	53550000	gpos	100	1350001
13	q	21.1b	3594	3650	53550001	54900000	gpos	100	1350000
13	q	21.1c	3651	3706	54900001	56250000	gpos	100	1350000
13	q	21.1d	3707	3762	56250001	57600000	gpos	100	1350000
13	q	21.2	3762	3889	57600000	60500000	gneg		2900001
13	q	21.2a	3762	3826	57600000	59050000	gneg		1450001
13	q	21.2b	3827	3889	59050001	60500000	gneg		1450000
13	q	21.3	3889	4439	60500000	72100000			11600001
13	q	21.31	3889	4058	60500000	64100000	gpos	75	3600001
13	q	21.31a	3889	3945	60500000	61700000	gpos	75	1200001
13	q	21.31b	3946	4002	61700001	62900000	gpos	75	1200000
13	q	21.31c	4003	4058	62900001	64100000	gpos	75	1200000
13	q	21.32	4058	4199	64100000	67200000	gneg		3100001
13	q	21.32a	4058	4129	64100000	65650000	gneg		1550001
13	q	21.32b	4130	4199	65650001	67200000	gneg		1550000
13	q	21.33	4199	4439	67200000	72100000	gpos	100	4900001
13	q	21.33a	4199	4259	67200000	68425000	gpos	100	1225001
13	q	21.33b	4260	4319	68425001	69650000	gpos	100	1225000
13	q	21.33c	4320	4379	69650001	70875000	gpos	100	1225000
13	q	21.33d	4380	4439	70875001	72100000	gpos	100	1225000
13	q	22	4439	4791	72100000	77800000			5700001
13	q	22.1	4439	4565	72100000	74200000	gneg		2100001
13	q	22.1a	4439	4502	72100000	73150000	gneg		1050001
13	q	22.1b	4503	4565	73150001	74200000	gneg		1050000
13	q	22.2	4565	4678	74200000	76000000	gpos	50	1800001
13	q	22.2a	4565	4622	74200000	75100000	gpos	50	900001
13	q	22.2b	4623	4678	75100001	76000000	gpos	50	900000
13	q	22.3	4678	4791	76000000	77800000	gneg		1800001
13	q	22.3a	4678	4735	76000000	76900000	gneg		900001
13	q	22.3b	4736	4791	76900001	77800000	gneg		900000
13	q	3	4791	6510	77800000	114142980			36342981
13	q	31	4791	5355	77800000	93800000			16000001
13	q	31.1	4791	5087	77800000	86500000	gpos	100	8700001
13	q	31.1a	4791	4850	77800000	79540000	gpos	100	1740001
13	q	31.1b	4851	4909	79540001	81280000	gpos	100	1740000
13	q	31.1c	4910	4969	81280001	83020000	gpos	100	1740000
13	q	31.1d	4970	5028	83020001	84760000	gpos	100	1740000
13	q	31.1e	5029	5087	84760001	86500000	gpos	100	1740000
13	q	31.2	5087	5171	86500000	88800000	gneg		2300001
13	q	31.2a	5087	5171	86500000	88800000	gneg		2300001
13	q	31.3	5171	5355	88800000	93800000	gpos	100	5000001
13	q	31.3a	5171	5232	88800000	90466667	gpos	100	1666668
13	q	31.3b	5233	5294	90466668	92133333	gpos	100	1666666
13	q	31.3c	5295	5355	92133334	93800000	gpos	100	1666667
13	q	32	5355	5834	93800000	100500000			6700001
13	q	32.1	5355	5510	93800000	97000000	gneg		3200001
13	q	32.1a	5355	5407	93800000	94866667	gneg		1066668
13	q	32.1b	5408	5458	94866668	95933333	gneg		1066666
13	q	32.1c	5459	5510	95933334	97000000	gneg		1066667
13	q	32.2	5510	5636	97000000	98100000	gpos	25	1100001
13	q	32.2a	5510	5573	97000000	97550000	gpos	25	550001
13	q	32.2b	5574	5636	97550001	98100000	gpos	25	550000
13	q	32.3	5636	5834	98100000	100500000	gneg		2400001
13	q	32.3a	5636	5702	98100000	98900000	gneg		800001
13	q	32.3b	5703	5768	98900001	99700000	gneg		800000
13	q	32.3c	5769	5834	99700001	100500000	gneg		800000
13	q	33	5834	6256	100500000	109100000			8600001
13	q	33.1	5834	5989	100500000	103700000	gpos	100	3200001
13	q	33.1a	5834	5886	100500000	101566667	gpos	100	1066668
13	q	33.1b	5887	5937	101566668	102633333	gpos	100	1066666
13	q	33.1c	5938	5989	102633334	103700000	gpos	100	1066667
13	q	33.2	5989	6087	103700000	105800000	gneg		2100001
13	q	33.2a	5989	6038	103700000	104750000	gneg		1050001
13	q	33.2b	6039	6087	104750001	105800000	gneg		1050000
13	q	33.3	6087	6256	105800000	109100000	gpos	100	3300001
13	q	33.3a	6087	6143	105800000	106900000	gpos	100	1100001
13	q	33.3b	6144	6200	106900001	108000000	gpos	100	1100000
13	q	33.3c	6201	6256	108000001	109100000	gpos	100	1100000
13	q	34	6256	6510	109100000	114142980	gneg		5042981
13	q	34a	6256	6320	109100000	110360745	gneg		1260746
13	q	34b	6321	6383	110360746	111621490	gneg		1260745
13	q	34c	6384	6447	111621491	112882235	gneg		1260745
13	q	34d	6448	6510	112882236	114142980	gneg		1260745
13	q	ter	6510	6511	114142981	114142981			1
14	p	ter	0	1	0	0			1
14	p		0	1433	1	15600000			15600000
14	p	1	0	1433	1	15600000			15600000
14	p	13	0	284	1	3100000	gvar		3100000
14	p	13e	0	57	1	620001	gvar		620001
14	p	13d	58	114	620002	1240001	gvar		620000
14	p	13c	115	170	1240002	1860000	gvar		619999
14	p	13b	171	227	1860001	2480000	gvar		620000
14	p	13a	228	284	2480001	3100000	gvar		620000
14	p	12	284	624	3100000	6700000	stalk		3600001
14	p	12f	284	341	3100000	3700000	stalk		600001
14	p	12e	342	397	3700001	4300000	stalk		600000
14	p	12d	398	454	4300001	4900000	stalk		600000
14	p	12c	455	511	4900001	5500000	stalk		600000
14	p	12b	512	567	5500001	6100000	stalk		600000
14	p	12a	568	624	6100001	6700000	stalk		600000
14	p	11	624	1433	6700000	15600000			8900001
14	p	11.2	624	1249	6700000	13600000	gvar		6900001
14	p	11.2k	624	681	6700000	7327273	gvar		627274
14	p	11.2j	682	738	7327274	7954545	gvar		627272
14	p	11.2i	739	794	7954546	8581818	gvar		627273
14	p	11.2h	795	851	8581819	9209091	gvar		627273
14	p	11.2g	852	908	9209092	9836364	gvar		627273
14	p	11.2f	909	965	9836365	10463636	gvar		627272
14	p	11.2e	966	1022	10463637	11090909	gvar		627273
14	p	11.2d	1023	1079	11090910	11718182	gvar		627273
14	p	11.2c	1080	1135	11718183	12345455	gvar		627273
14	p	11.2b	1136	1192	12345456	12972727	gvar		627272
14	p	11.2a	1193	1249	12972728	13600000	gvar		627273
14	p	11.1	1249	1433	13600000	15600000	acen		2000001
14	p	11.1c	1249	1310	13600000	14266667	acen		666668
14	p	11.1b	1311	1372	14266668	14933333	acen		666666
14	p	11.1a	1373	1433	14933334	15600000	acen		666667
14	cen		1433	1433	15600000	15600000			1
14	p	10	1433	1433	15600000	15600000			1
14	q		1433	6300	15600000	106368585			90768586
14	q	1	1433	2724	15600000	36900000			21300001
14	q	10	1433	1433	15600000	15600000			1
14	q	11	1433	2043	15600000	23600000			8000001
14	q	11.1	1433	1660	15600000	19100000	acen		3500001
14	q	11.1a	1433	1490	15600000	16475000	acen		875001
14	q	11.1b	1491	1547	16475001	17350000	acen		875000
14	q	11.1c	1548	1603	17350001	18225000	acen		875000
14	q	11.1d	1604	1660	18225001	19100000	acen		875000
14	q	11.2	1660	2043	19100000	23600000	gneg		4500001
14	q	11.2a	1660	1715	19100000	19742857	gneg		642858
14	q	11.2b	1716	1769	19742858	20385714	gneg		642857
14	q	11.2c	1770	1824	20385715	21028571	gneg		642857
14	q	11.2d	1825	1879	21028572	21671429	gneg		642858
14	q	11.2e	1880	1934	21671430	22314286	gneg		642857
14	q	11.2f	1935	1988	22314287	22957143	gneg		642857
14	q	11.2g	1989	2043	22957144	23600000	gneg		642857
14	q	12	2043	2313	23600000	31800000	gpos		8200001
14	q	12a	2043	2097	23600000	25240000	gpos		1640001
14	q	12b	2098	2151	25240001	26880000	gpos		1640000
14	q	12c	2152	2205	26880001	28520000	gpos		1640000
14	q	12d	2206	2259	28520001	30160000	gpos		1640000
14	q	12e	2260	2313	30160001	31800000	gpos		1640000
14	q	13	2313	2724	31800000	36900000			5100001
14	q	13.1	2313	2469	31800000	34100000	gneg		2300001
14	q	13.1a	2313	2365	31800000	32566667	gneg		766668
14	q	13.1b	2366	2417	32566668	33333333	gneg		766666
14	q	13.1c	2418	2469	33333334	34100000	gneg		766667
14	q	13.2	2469	2582	34100000	35600000	gpos		1500001
14	q	13.2a	2469	2526	34100000	34850000	gpos		750001
14	q	13.2b	2527	2582	34850001	35600000	gpos		750000
14	q	13.3	2582	2724	35600000	36900000	gneg		1300001
14	q	13.3a	2582	2653	35600000	36250000	gneg		650001
14	q	13.3b	2654	2724	36250001	36900000	gneg		650000
14	q	2	2724	4839	36900000	78400000			41500001
14	q	21	2724	3264	36900000	48300000			11400001
14	q	21.1	2724	2923	36900000	41000000	gpos		4100001
14	q	21.1a	2724	2790	36900000	38266667	gpos		1366668
14	q	21.1b	2791	2857	38266668	39633333	gpos		1366666
14	q	21.1c	2858	2923	39633334	41000000	gpos		1366667
14	q	21.2	2923	3008	41000000	43200000	gneg		2200001
14	q	21.2a	2923	3008	41000000	43200000	gneg		2200001
14	q	21.3	3008	3264	43200000	48300000	gpos		5100001
14	q	21.3a	3008	3072	43200000	44475000	gpos		1275001
14	q	21.3b	3073	3136	44475001	45750000	gpos		1275000
14	q	21.3c	3137	3200	45750001	47025000	gpos		1275000
14	q	21.3d	3201	3264	47025001	48300000	gpos		1275000
14	q	22	3264	3718	48300000	55800000			7500001
14	q	22.1	3264	3491	48300000	52300000	gneg		4000001
14	q	22.1a	3264	3321	48300000	49300000	gneg		1000001
14	q	22.1b	3322	3378	49300001	50300000	gneg		1000000
14	q	22.1c	3379	3434	50300001	51300000	gneg		1000000
14	q	22.1d	3435	3491	51300001	52300000	gneg		1000000
14	q	22.2	3491	3604	52300000	54400000	gpos		2100001
14	q	22.2a	3491	3548	52300000	53350000	gpos		1050001
14	q	22.2b	3549	3604	53350001	54400000	gpos		1050000
14	q	22.3	3604	3718	54400000	55800000	gneg		1400001
14	q	22.3a	3604	3661	54400000	55100000	gneg		700001
14	q	22.3b	3662	3718	55100001	55800000	gneg		700000
14	q	23	3718	4186	55800000	67000000			11200001
14	q	23.1	3718	3916	55800000	61200000	gpos		5400001
14	q	23.1a	3718	3784	55800000	57600000	gpos		1800001
14	q	23.1b	3785	3850	57600001	59400000	gpos		1800000
14	q	23.1c	3851	3916	59400001	61200000	gpos		1800000
14	q	23.2	3916	4044	61200000	64000000	gneg		2800001
